localidad,nom_loc,nom_dpto,nom_prov,nom_pais,dpto_partido,provincia,pais
1570,COLONIA ALPINA,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1571,COLONIA EUGENIA,Río Seco,Cordoba,Argentina,5414112,5414,54
1572,COLONIA GERALDINA,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1573,LA GERALDINA,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1574,LOS PORONGOS,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1575,LA MARINA,9 de Julio,Santa Fe,Argentina,5482077,5482,54
1576,CAMPO EL MATACO,9 de Julio,Santa Fe,Argentina,5482077,5482,54
1577,CASARES,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1578,CURUPAITY,9 de Julio,Santa Fe,Argentina,5482077,5482,54
1579,COLONIA LA VICTORIA,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1580,LA RUBIA,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1581,MONIGOTES,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1582,ARRUFO,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1583,COLONIA ANA,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1584,VILLA TRINIDAD,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1585,KM 113 (FCGB),Indeterminado,Santa Fe,Argentina,5482998,5482,54
1586,COLONIA MACKINLAY,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1587,COLONIA MALHMAN SUD,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1588,COLONIA ROSA,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1589,COLONIA RIPAMONTI,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1590,MONTE OBSCURIDAD,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1591,CAÑADA ROSQUIN,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1592,BARRIO PARQUE,Indeterminado,Cordoba,Argentina,5414998,5414,54
1593,COLONIA ITURRASPE,San Justo,Cordoba,Argentina,5414140,5414,54
1594,COLONIA PRODAMONTE,San Justo,Cordoba,Argentina,5414140,5414,54
1595,RIPAMONTI,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1596,COLONIA VALTELINA,San Justo,Cordoba,Argentina,5414140,5414,54
1597,SUARDI,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1598,AMBROSETTI,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1599,HERSILIA,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1600,VILLANI,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1601,COLONIA CASTELAR,San Cristóbal,Santa Fe,Argentina,5482091,5482,54
1602,EL ASPIRANTE,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1603,EL CHARABON,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1604,SELVA,Salavina,Santiago del Estero,Argentina,5486168,5486,54
1605,LA ROMELIA,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1606,LA BLANCA,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1607,LA CAROLINA,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1608,LAS VIBORITAS,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1609,FORTIN LA VIUDA,Indeterminado,Santiago del Estero,Argentina,5486998,5486,54
1610,KM 735 (FCGM),Indeterminado,Santiago del Estero,Argentina,5486998,5486,54
1611,LAS PALMAS,Indeterminado,Santiago del Estero,Argentina,5486998,5486,54
1612,NUEVA TRINIDAD,Indeterminado,Santiago del Estero,Argentina,5486998,5486,54
1613,LA CENTELLA,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1614,LA ESMERALDA,Moreno,Santiago del Estero,Argentina,5486119,5486,54
1615,LA UNION,Indeterminado,Santiago del Estero,Argentina,5486998,5486,54
1616,LA RECOMPENSA,Ojo de Agua,Santiago del Estero,Argentina,5486126,5486,54
1617,MARAVILLA,Mitre,Santiago del Estero,Argentina,5486112,5486,54
1618,LOS ENCANTOS,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1619,LA VICTORIA,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1620,PALMAS,Figeroa,Santiago del Estero,Argentina,5486070,5486,54
1621,TRES POZOS (CASARES-DPTO. AGUIRRE),Indeterminado,Santiago del Estero,Argentina,5486998,5486,54
1622,MALBRAN,Mitre,Santiago del Estero,Argentina,5486112,5486,54
1623,PALO NEGRO,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1624,CAMPO RAMON LAPLACE,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1625,SAN SEBASTIAN,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1626,KM 764 (EMBARCADERO FCGM),Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1627,SANTA ANA,Indeterminado,Santiago del Estero,Argentina,5486998,5486,54
1628,COLONIA ERMELINDA,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1629,ARGENTINA,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1630,TRES LAGUNAS,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1631,ARBOL DEL NEGRO,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1632,EL AIBAL,Rivadavia,Santiago del Estero,Argentina,5486154,5486,54
1633,CAPILLA,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1634,LAS DELICIAS (PINTO-DPTO. AGUIRRE),Indeterminado,Santiago del Estero,Argentina,5486998,5486,54
1635,DOÑA LORENZA,Mitre,Santiago del Estero,Argentina,5486112,5486,54
1636,COLONIA PAULA,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1637,PINTO,Salavina,Santiago del Estero,Argentina,5486168,5486,54
1638,EL DESTINO,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1639,EL GALPON,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1640,PUEBLO GENERAL MITRE,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1641,GUARDIA VIEJA,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1642,LAS ABRAS DE SAN ANTONIO,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1643,LAS ALMAS,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1644,LOS MILAGROS (PINTO-DPTO. AGUIRRE),Indeterminado,Santiago del Estero,Argentina,5486998,5486,54
1645,MARTIN PASO,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1646,MONTE CRECIDO,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1647,EL CAÑON,Indeterminado,Santiago del Estero,Argentina,5486998,5486,54
1648,EL TOBIANO (EMBARCADERO FCGB),Indeterminado,Santiago del Estero,Argentina,5486998,5486,54
1649,PUNTA DEL GARABATO,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1650,PUNTA DEL MONTE,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1651,SAN JOSE,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1652,VILLA GRAL. MITRE,Mitre,Santiago del Estero,Argentina,5486112,5486,54
1653,QUEBRACHITOS,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1654,SAN RUFINO,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1655,SANTA PAULA,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1656,LAS ABRAS,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1657,TOME Y TRAIGA,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1658,COLONIA SANTA ROSA AGUIRRE,Mitre,Santiago del Estero,Argentina,5486112,5486,54
1659,EL HUAICO,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1660,RETIRO,Mitre,Santiago del Estero,Argentina,5486112,5486,54
1661,MARTINEZ,Aguirre,Santiago del Estero,Argentina,5486007,5486,54
1662,CUATRO BOCAS,Mitre,Santiago del Estero,Argentina,5486112,5486,54
1663,UNION,Mitre,Santiago del Estero,Argentina,5486112,5486,54
1664,CAMPO BELGRANO,Mitre,Santiago del Estero,Argentina,5486112,5486,54
1665,EL CRUCERO,Mitre,Santiago del Estero,Argentina,5486112,5486,54
1666,EL SIMBOL,Mitre,Santiago del Estero,Argentina,5486112,5486,54
1667,LAS ABRAS,Mitre,Santiago del Estero,Argentina,5486112,5486,54
1668,BARRIO RESIDENCIAL GERONIMO LUIS DE CABRERA,Indeterminado,Cordoba,Argentina,5414998,5414,54
1669,BARRIO SARMIENTO,Indeterminado,Cordoba,Argentina,5414998,5414,54
1670,COLONIA SANTA RITA (LUXARDO-DPTO. SAN JUSTO),Indeterminado,Cordoba,Argentina,5414998,5414,54
1671,SANTA RITA (COLONIA ANITA-DPTO. SAN JUSTO),Indeterminado,Cordoba,Argentina,5414998,5414,54
1672,MONTE GRANDE (ALTOS DE CHIPION-DPTO. SAN JUSTO),Indeterminado,Cordoba,Argentina,5414998,5414,54
1673,PRESIDENTE FIGUEROA ALCORTA,Indeterminado,Cordoba,Argentina,5414998,5414,54
1674,LUIS A. SAUZE,Indeterminado,Cordoba,Argentina,5414998,5414,54
1675,LA FLORIDA,Indeterminado,Santa Fe,Argentina,5482998,5482,54
1676,MONTE REDONDO (DPTO. SAN JUSTO),Indeterminado,Cordoba,Argentina,5414998,5414,54
1677,FREYRE,San Justo,Cordoba,Argentina,5414140,5414,54
1678,SAN VICENTE,San Justo,Cordoba,Argentina,5414140,5414,54
1679,ESMERALDITA,Castellanos,Santa Fe,Argentina,5482021,5482,54
1680,SAN JOSE FRONTERA,San Martín,Santa Fe,Argentina,5482126,5482,54
1681,BAUER Y SIGEL,San Martín,Santa Fe,Argentina,5482126,5482,54
1682,BARRIO ALBERIONE,San Justo,Cordoba,Argentina,5414140,5414,54
1683,COLONIA JOSEFINA,San Martín,Santa Fe,Argentina,5482126,5482,54
1684,ESTACION JOSEFINA,Castellanos,Santa Fe,Argentina,5482021,5482,54
1685,KM 501,Indeterminado,Santa Fe,Argentina,5482998,5482,54
1686,JOSE MANUEL ESTRADA,Castellanos,Santa Fe,Argentina,5482021,5482,54
1687,COLONIA CELLO,Castellanos,Santa Fe,Argentina,5482021,5482,54
1688,SANTA CLARA DE SAGUIER,Castellanos,Santa Fe,Argentina,5482021,5482,54
1689,CAMPO CLUCELLAS,Castellanos,Santa Fe,Argentina,5482021,5482,54
1690,CAMPO ROMERO,Castellanos,Santa Fe,Argentina,5482021,5482,54
1691,CAMPO ZURBRIGGEN,Castellanos,Santa Fe,Argentina,5482021,5482,54
1692,CLUCELLAS,Castellanos,Santa Fe,Argentina,5482021,5482,54
1693,ESTACION CLUCELLAS,Castellanos,Santa Fe,Argentina,5482021,5482,54
1694,EUSTOLIA,Castellanos,Santa Fe,Argentina,5482021,5482,54
1695,ESTRADA,Castellanos,Santa Fe,Argentina,5482021,5482,54
1696,ZENON PEREYRA,Castellanos,Santa Fe,Argentina,5482021,5482,54
1697,BARRIO ORTIZ,Indeterminado,Santa Fe,Argentina,5482998,5482,54
1698,KM 443 (EMBARCADERO FCGB),Indeterminado,Santa Fe,Argentina,5482998,5482,54
1699,DESVIO BOERO,Castellanos,Santa Fe,Argentina,5482021,5482,54
1700,KM 465,Indeterminado,Santa Fe,Argentina,5482998,5482,54
1701,FRONTERA,Castellanos,Santa Fe,Argentina,5482021,5482,54
1702,AMALIA,Indeterminado,Cordoba,Argentina,5414998,5414,54
1703,BARRIO GENERAL ROCA,San Justo,Cordoba,Argentina,5414140,5414,54
1704,MALAGUEÑO,San Justo,Cordoba,Argentina,5414140,5414,54
1705,LA UDINE,San Justo,Cordoba,Argentina,5414140,5414,54
1706,CAPILLA SANTA ROSA,San Justo,Cordoba,Argentina,5414140,5414,54
1707,COLONIA CEFERINA,San Justo,Cordoba,Argentina,5414140,5414,54
1708,COLONIA GORCHS,San Justo,Cordoba,Argentina,5414140,5414,54
1709,COLONIA LAVARELLO,San Justo,Cordoba,Argentina,5414140,5414,54
1710,COLONIA NUEVO PIAMONTE,San Justo,Cordoba,Argentina,5414140,5414,54
1711,COLONIA PALO LABRADO,San Justo,Cordoba,Argentina,5414140,5414,54
1712,COLONIA AMALIA,Indeterminado,Cordoba,Argentina,5414998,5414,54
1713,ALTOS DE CHIPION,San Justo,Cordoba,Argentina,5414140,5414,54
1714,COLONIA LA TRINCHERA,San Justo,Cordoba,Argentina,5414140,5414,54
1715,COLONIA UDINE,San Justo,Cordoba,Argentina,5414140,5414,54
1716,LA PAQUITA (EST. FIGUEROA ALCORTA),San Justo,Cordoba,Argentina,5414140,5414,54
1717,LA TRINCHERA,San Justo,Cordoba,Argentina,5414140,5414,54
1718,LA VICENTA,San Justo,Cordoba,Argentina,5414140,5414,54
1719,CAMPO FAGGIANO,Castellanos,Santa Fe,Argentina,5482021,5482,54
1720,MARIA VIRGINIA,San Justo,Cordoba,Argentina,5414140,5414,54
1721,BRINKMANN,San Justo,Cordoba,Argentina,5414140,5414,54
1722,COLONIA BOTTURI,San Justo,Cordoba,Argentina,5414140,5414,54
1723,COLONIA VIGNAUD,San Justo,Cordoba,Argentina,5414140,5414,54
1724,COTAGAITA,San Justo,Cordoba,Argentina,5414140,5414,54
1725,SEEBER,San Justo,Cordoba,Argentina,5414140,5414,54
1726,CAMPO BEIRO,San Justo,Cordoba,Argentina,5414140,5414,54
1727,COLONIA MALBERTINA,Indeterminado,Cordoba,Argentina,5414998,5414,54
1728,KM 531 (EMBARCADERO FCGB),Indeterminado,Cordoba,Argentina,5414998,5414,54
1729,COLONIA BEIRO,San Justo,Cordoba,Argentina,5414140,5414,54
1730,COLONIA DOS HERMANOS,San Justo,Cordoba,Argentina,5414140,5414,54
1731,COLONIA SAN PEDRO,San Justo,Cordoba,Argentina,5414140,5414,54
1732,COLONIA TACURALES,San Justo,Cordoba,Argentina,5414140,5414,54
1733,LOS DESAGUES,San Justo,Cordoba,Argentina,5414140,5414,54
1734,MAUNIER,San Justo,Cordoba,Argentina,5414140,5414,54
1735,MORTEROS,San Justo,Cordoba,Argentina,5414140,5414,54
1736,CAMPO CALVO,San Justo,Cordoba,Argentina,5414140,5414,54
1737,CAMPO LA LUISA,San Justo,Cordoba,Argentina,5414140,5414,54
1738,COLONIA LA MOROCHA,San Justo,Cordoba,Argentina,5414140,5414,54
1739,COLONIA PROSPERIDAD,San Justo,Cordoba,Argentina,5414140,5414,54
1740,COLONIA SANTA MARIA,San Justo,Cordoba,Argentina,5414140,5414,54
1741,QUEBRACHO HERRADO,San Justo,Cordoba,Argentina,5414140,5414,54
1742,COLONIA CRISTINA,San Justo,Cordoba,Argentina,5414140,5414,54
1743,COLONIA EL MILAGRO,San Justo,Cordoba,Argentina,5414140,5414,54
1744,COLONIA EL TRABAJO,San Justo,Cordoba,Argentina,5414140,5414,54
1745,COLONIA MARINA,San Justo,Cordoba,Argentina,5414140,5414,54
1746,CRISTINA,San Justo,Cordoba,Argentina,5414140,5414,54
1747,MALBERTINA,Indeterminado,Cordoba,Argentina,5414998,5414,54
1748,COLONIA LAS CAÑITAS,Indeterminado,Cordoba,Argentina,5414998,5414,54
1749,DEVOTO,San Justo,Cordoba,Argentina,5414140,5414,54
1750,ESTANCIA EL CHAÑAR,Indeterminado,Cordoba,Argentina,5414998,5414,54
1751,KM 581,Indeterminado,Cordoba,Argentina,5414998,5414,54
1752,EL MILAGRO,San Justo,Cordoba,Argentina,5414140,5414,54
1753,EL TRABAJO,San Justo,Cordoba,Argentina,5414140,5414,54
1754,JEANMAIRE,San Justo,Cordoba,Argentina,5414140,5414,54
1755,LAS CAÑITAS (EL FUERTECITO-DPTO. SAN JUSTO),Indeterminado,Cordoba,Argentina,5414998,5414,54
1756,CAMPO BOERO,San Justo,Cordoba,Argentina,5414140,5414,54
1757,COLONIA SAN BARTOLOME,San Justo,Cordoba,Argentina,5414140,5414,54
1758,LA FRANCIA,San Justo,Cordoba,Argentina,5414140,5414,54
1759,VILLA VIEJA,San Justo,Cordoba,Argentina,5414140,5414,54
1760,COLONIA DEL BANCO NACION,San Justo,Cordoba,Argentina,5414140,5414,54
1761,EL FUERTECITO,San Justo,Cordoba,Argentina,5414140,5414,54
1762,QUESERIA DE CAMPANA Y OLLOCO,Indeterminado,Cordoba,Argentina,5414998,5414,54
1763,LA FLORIDA (EL TIO-DPTO. SAN JUSTO),Indeterminado,Cordoba,Argentina,5414998,5414,54
1764,ESTANCIA LA CHIQUITA,San Justo,Cordoba,Argentina,5414140,5414,54
1765,ESTANCIA LA MOROCHA,San Justo,Cordoba,Argentina,5414140,5414,54
1766,ARBOL CHATO,San Justo,Cordoba,Argentina,5414140,5414,54
1767,CAPILLA SAN ANTONIO,San Justo,Cordoba,Argentina,5414140,5414,54
1768,EL TIO,San Justo,Cordoba,Argentina,5414140,5414,54
1769,LOS ALGARROBITOS (EL TIO-DPTO. SAN JUSTO),Indeterminado,Cordoba,Argentina,5414998,5414,54
1770,COLONIA SAN RAFAEL,San Justo,Cordoba,Argentina,5414140,5414,54
1771,MONTE TIGRE,Indeterminado,Cordoba,Argentina,5414998,5414,54
1772,LA FRONTERA,San Justo,Cordoba,Argentina,5414140,5414,54
1773,PASO DE LOS GALLEGOS,San Justo,Cordoba,Argentina,5414140,5414,54
1774,COLONIA POZO DEL CHAJA,Indeterminado,Cordoba,Argentina,5414998,5414,54
1775,LAS DELICIAS (DPTO. SAN JUSTO),Indeterminado,Cordoba,Argentina,5414998,5414,54
1776,COLONIA LA CORTADERA,Indeterminado,Cordoba,Argentina,5414998,5414,54
1777,POZO DEL CHAJA,San Justo,Cordoba,Argentina,5414140,5414,54
1778,VILLA CONCEPCION DEL TIO,San Justo,Cordoba,Argentina,5414140,5414,54
1779,ARROYITO,San Justo,Cordoba,Argentina,5414140,5414,54
1780,LA CORTADERA (ARROYITO-DPTO. SAN JUSTO),Indeterminado,Cordoba,Argentina,5414998,5414,54
1781,LA COYUNDA,Indeterminado,Cordoba,Argentina,5414998,5414,54
1782,POZO DEL CHAÑAR (COLONIA LA TORDILLA-DPTO. SAN JUSTO),Indeterminado,Cordoba,Argentina,5414998,5414,54
1783,LA REPRESA (EMBARCADERO FCGB),Indeterminado,Cordoba,Argentina,5414998,5414,54
1784,ARROYO DE ALVAREZ,San Justo,Cordoba,Argentina,5414140,5414,54
1785,EL DESCANSO,San Justo,Cordoba,Argentina,5414140,5414,54
1786,VILLA DEL TRANSITO,Indeterminado,Cordoba,Argentina,5414998,5414,54
1787,LA CURVA,San Justo,Cordoba,Argentina,5414140,5414,54
1788,COLONIA COYUNDA,San Justo,Cordoba,Argentina,5414140,5414,54
1789,COLONIA LA TORDILLA,San Justo,Cordoba,Argentina,5414140,5414,54
1790,LA TORDILLA NORTE,San Justo,Cordoba,Argentina,5414140,5414,54
1791,VILLA VAUDAGNA,San Justo,Cordoba,Argentina,5414140,5414,54
1792,CAMPO EL GAUCHO,Indeterminado,Cordoba,Argentina,5414998,5414,54
1793,COLONIA ARROYO DE ALVAREZ,San Justo,Cordoba,Argentina,5414140,5414,54
1794,BARRIO BELGRANO (BELL VILLE),Indeterminado,Cordoba,Argentina,5414998,5414,54
1795,COLONIA CORTADERA,San Justo,Cordoba,Argentina,5414140,5414,54
1796,COLONIAS,San Justo,Cordoba,Argentina,5414140,5414,54
1797,PLAZA BRUNO,San Justo,Cordoba,Argentina,5414140,5414,54
1798,PIEDRAS ANCHAS(CAP.GRAL.BERNARDO OHIGGINS),Indeterminado,Cordoba,Argentina,5414998,5414,54
1799,QUEBRACHITOS,San Justo,Cordoba,Argentina,5414140,5414,54
1800,SANTA MARIA (ALDEA SANTA MARIA-DPTO. UNION),Indeterminado,Cordoba,Argentina,5414998,5414,54
1801,TRANSITO,San Justo,Cordoba,Argentina,5414140,5414,54
1802,FLORA,San Justo,Cordoba,Argentina,5414140,5414,54
1803,SAIRA,San Justo,Cordoba,Argentina,5414140,5414,54
1804,BELL VILLE,San Justo,Cordoba,Argentina,5414140,5414,54
1805,ARTAGAVEYTIA,Indeterminado,Cordoba,Argentina,5414998,5414,54
1806,CUATRO CAMINOS,San Justo,Cordoba,Argentina,5414140,5414,54
1807,ESTACION BELL VILLE,San Justo,Cordoba,Argentina,5414140,5414,54
1808,LOS PATOS,San Justo,Cordoba,Argentina,5414140,5414,54
1809,CAMPO FRESCO,Indeterminado,Cordoba,Argentina,5414998,5414,54
1810,SASTRE,Castellanos,Santa Fe,Argentina,5482021,5482,54
1811,KM 483,Indeterminado,Santa Fe,Argentina,5482998,5482,54
1812,CRISPI,San Martín,Santa Fe,Argentina,5482126,5482,54
1813,COLONIA MARGARITA,San Martín,Santa Fe,Argentina,5482126,5482,54
1814,CRISTOLIA,San Martín,Santa Fe,Argentina,5482126,5482,54
1815,ESTACION MARIA JUANA,Castellanos,Santa Fe,Argentina,5482021,5482,54
1816,ESMERALDA,Castellanos,Santa Fe,Argentina,5482021,5482,54
1817,MANGORE,Castellanos,Santa Fe,Argentina,5482021,5482,54
1818,MARIA JUANA,Castellanos,Santa Fe,Argentina,5482021,5482,54
1819,LOS SEMBRADOS,Castellanos,Santa Fe,Argentina,5482021,5482,54
1820,AVENA,Castellanos,Santa Fe,Argentina,5482021,5482,54
1821,SAN MARTIN DE LAS ESCOBAS,Castellanos,Santa Fe,Argentina,5482021,5482,54
1822,CAÑADA DE GOMEZ,Castellanos,Santa Fe,Argentina,5482021,5482,54
1823,COLONIA LA YERBA,San Martín,Santa Fe,Argentina,5482126,5482,54
1824,COLONIA SANTA ANITA,San Martín,Santa Fe,Argentina,5482126,5482,54
1825,LAS PETACAS,San Martín,Santa Fe,Argentina,5482126,5482,54
1826,SAN JORGE,San Martín,Santa Fe,Argentina,5482126,5482,54
1827,CARLOS PELLEGRINI,San Martín,Santa Fe,Argentina,5482126,5482,54
1828,TRAILL,San Martín,Santa Fe,Argentina,5482126,5482,54
1829,BERRETTA,San Martín,Santa Fe,Argentina,5482126,5482,54
1830,SAN GUILLERMO,San Martín,Santa Fe,Argentina,5482126,5482,54
1831,KM 49 (APEADERO FCGM) (CORREA-DPTO. IRIONDO),Indeterminado,Santa Fe,Argentina,5482998,5482,54
1832,CARMEN,Castellanos,Santa Fe,Argentina,5482021,5482,54
1833,COLONIA LANDETA,Indeterminado,Santa Fe,Argentina,5482998,5482,54
1834,SAN FRANCISCO DE VENADO TUERTO,Indeterminado,Santa Fe,Argentina,5482998,5482,54
1835,BUSTINZA,San Martín,Santa Fe,Argentina,5482126,5482,54
1836,CAÑADA DEL UCLE,Iriondo,Santa Fe,Argentina,5482056,5482,54
1837,GRANJA SAN MANUEL,Iriondo,Santa Fe,Argentina,5482056,5482,54
1838,MARIA LUISA CORREA,Iriondo,Santa Fe,Argentina,5482056,5482,54
1839,SAN ESTANISLAO,Iriondo,Santa Fe,Argentina,5482056,5482,54
1840,SAN RICARDO,Iriondo,Santa Fe,Argentina,5482056,5482,54
1841,VILLA ELOISA,Iriondo,Santa Fe,Argentina,5482056,5482,54
1842,CAMPO LA RIVIERE,Iriondo,Santa Fe,Argentina,5482056,5482,54
1843,CAMPO SANTA ISABEL,Iriondo,Santa Fe,Argentina,5482056,5482,54
1844,LAS PAREJAS,Belgrano,Santa Fe,Argentina,5482007,5482,54
1845,CORREA,Belgrano,Santa Fe,Argentina,5482007,5482,54
1846,ARMSTRONG,Belgrano,Santa Fe,Argentina,5482007,5482,54
1847,CAMPO GIMBATTI,Iriondo,Santa Fe,Argentina,5482056,5482,54
1848,RASTREADOR FOURNIER (ESTACION FCGM),Indeterminado,Santa Fe,Argentina,5482998,5482,54
1849,CAMPO LA AMISTAD,Belgrano,Santa Fe,Argentina,5482007,5482,54
1850,CAMPO CHARO,Belgrano,Santa Fe,Argentina,5482007,5482,54
1851,CAMPO LA PAZ,Belgrano,Santa Fe,Argentina,5482007,5482,54
1852,TORTUGAS,Belgrano,Santa Fe,Argentina,5482007,5482,54
1853,CAMPO NATA,Indeterminado,Cordoba,Argentina,5414998,5414,54
1854,LA CALIFORNIA,Belgrano,Santa Fe,Argentina,5482007,5482,54
1855,CHAÑAR LADEADO,Belgrano,Santa Fe,Argentina,5482007,5482,54
1856,LAS ROSAS,Belgrano,Santa Fe,Argentina,5482007,5482,54
1857,MONTES DE OCA,Belgrano,Santa Fe,Argentina,5482007,5482,54
1858,BOUQUET,Belgrano,Santa Fe,Argentina,5482007,5482,54
1859,COLONIA SAN FRANCISCO,Belgrano,Santa Fe,Argentina,5482007,5482,54
1860,MARIA SUSANA,Belgrano,Santa Fe,Argentina,5482007,5482,54
1861,ESTACION VILLA ANA,Indeterminado,Santa Fe,Argentina,5482998,5482,54
1862,JUSTINIANO POSSE,Marcos Juárez,Cordoba,Argentina,5414063,5414,54
1863,PUEBLO VIEJO,Marcos Juárez,Cordoba,Argentina,5414063,5414,54
1864,PIAMONTE,San Martín,Santa Fe,Argentina,5482126,5482,54
1865,LANDETA,San Martín,Santa Fe,Argentina,5482126,5482,54
1866,LOS CARDOS,Caseros,Santa Fe,Argentina,5482014,5482,54
1867,ENCADENADAS,Indeterminado,Santa Fe,Argentina,5482998,5482,54
1868,EL TREBOL,San Martín,Santa Fe,Argentina,5482126,5482,54
1869,TAIS,San Martín,Santa Fe,Argentina,5482126,5482,54
1870,SAN MARCOS DE VENADO TUERTO,San Martín,Santa Fe,Argentina,5482126,5482,54
1871,VENADO TUERTO,San Martín,Santa Fe,Argentina,5482126,5482,54
1872,COLONIA AGUILA CAUTIVA,Indeterminado,Cordoba,Argentina,5414998,5414,54
1873,IDIAZABAL,Unión,Cordoba,Argentina,5414182,5414,54
1874,CAPILLA DE SAN ANTONIO,Unión,Cordoba,Argentina,5414182,5414,54
1875,COLONIA SAN EUSEBIO,Unión,Cordoba,Argentina,5414182,5414,54
1876,CINTRA,Unión,Cordoba,Argentina,5414182,5414,54
1877,LOS MOLLES,Unión,Cordoba,Argentina,5414182,5414,54
1878,COLONIA LA LEONCITA,San Alberto,Cordoba,Argentina,5414126,5414,54
1879,COLONIA MASCHI,Unión,Cordoba,Argentina,5414182,5414,54
1880,SAN JOSE,Unión,Cordoba,Argentina,5414182,5414,54
1881,MONTE LEÑA,Unión,Cordoba,Argentina,5414182,5414,54
1882,ISLETA NEGRA,Unión,Cordoba,Argentina,5414182,5414,54
1883,LAS OVERIAS,Unión,Cordoba,Argentina,5414182,5414,54
1884,LAS PALMERAS,Unión,Cordoba,Argentina,5414182,5414,54
1885,LOS TASIS,Unión,Cordoba,Argentina,5414182,5414,54
1886,LOS UCLES,Unión,Cordoba,Argentina,5414182,5414,54
1887,SAN ANTONIO DE LITIN,Unión,Cordoba,Argentina,5414182,5414,54
1888,SAN CARLOS,Unión,Cordoba,Argentina,5414182,5414,54
1889,CHILIBROSTE,Unión,Cordoba,Argentina,5414182,5414,54
1890,SAN EUSEBIO,Unión,Cordoba,Argentina,5414182,5414,54
1891,SANTA CECILIA,Unión,Cordoba,Argentina,5414182,5414,54
1892,EL OVERO,Unión,Cordoba,Argentina,5414182,5414,54
1893,LA CAJUELA,Unión,Cordoba,Argentina,5414182,5414,54
1894,MONTE CASTILLO,Unión,Cordoba,Argentina,5414182,5414,54
1895,ALDEA SANTA MARIA,Unión,Cordoba,Argentina,5414182,5414,54
1896,NOETINGER,Unión,Cordoba,Argentina,5414182,5414,54
1897,COLONIA EL DORADO,Unión,Cordoba,Argentina,5414182,5414,54
1898,ALTO ALEGRE,Unión,Cordoba,Argentina,5414182,5414,54
1899,SAN JOSE DEL SALTEÑO,Unión,Cordoba,Argentina,5414182,5414,54
1900,SAN MARCOS,Unión,Cordoba,Argentina,5414182,5414,54
1901,SAN MARCOS SUD,Unión,Cordoba,Argentina,5414182,5414,54
